year,gender,name,freq
1969,Female,EVELYN,45
1969,Female,FAITH,12
1969,Female,FATIMA,9
1969,Female,FAYE,12
1969,Female,FELICIA,12
1969,Female,FEMALE,9
1969,Female,FERN,11
1969,Female,FERNANDA,6
1969,Female,FILOMENA,27
1969,Female,FIONA,45
1969,Female,FLORENCE,12
1969,Female,FRANCA,57
1969,Female,FRANCE,16
1969,Female,FRANCES,45
1969,Female,FRANCESCA,42
1969,Female,FRANCINE,42
1969,Female,FRANCIS,6
1969,Female,GABRIELA,9
1969,Female,GABRIELLA,11
1969,Female,GABRIELLE,7
1969,Female,GAIL,73
1969,Female,GALE,6
1969,Female,GAYE,6
1969,Female,GAYLE,24
1969,Female,GENEVIEVE,20
1969,Female,GEORGIA,29
1969,Female,GEORGINA,34
1969,Female,GERALDINE,29
1969,Female,GILLIAN,47
1969,Female,GINA,73
1969,Female,GINETTE,23
1969,Female,GINGER,8
1969,Female,GIOVANNA,43
1969,Female,GIRL,7
1969,Female,GISELE,13
1969,Female,GISELLE,11
1969,Female,GIULIA,8
1969,Female,GIUSEPPINA,90
1969,Female,GLENDA,33
1969,Female,GLENNA,7
1969,Female,GLORIA,45
1969,Female,GRACE,46
1969,Female,GRAZIA,8
1969,Female,GRAZIELLA,24
1969,Female,GUYLAINE,11
1969,Female,GWEN,11
1969,Female,GWENDOLYN,18
1969,Female,HANNAH,7
1969,Female,HARRIET,7
1969,Female,HAZEL,9
1969,Female,HEATHER,653
1969,Female,HEIDI,110
1969,Female,HELEN,180
1969,Female,HELENA,18
1969,Female,HELENE,18
1969,Female,HELLEN,8
1969,Female,HENRIETTA,6
1969,Female,HILARY,15
1969,Female,HILDA,6
1969,Female,HOLLY,58
1969,Female,HOPE,10
1969,Female,IDA,27
1969,Female,ILONA,7
1969,Female,INA,6
1969,Female,INFANT,12
1969,Female,INGRID,34
1969,Female,IRENE,71
1969,Female,IRIS,6
1969,Female,IRMA,6
1969,Female,ISABEL,10
1969,Female,ISABELLA,14
1969,Female,ISABELLE,11
1969,Female,IVANA,13
1969,Female,JACKIE,16
1969,Female,JACQUELINE,354
1969,Female,JACQUELYN,12
1969,Female,JAMIE,12
1969,Female,JAN,15
1969,Female,JANA,14
1969,Female,JANE,118
1969,Female,JANET,263
1969,Female,JANETTE,25
1969,Female,JANEY,6
1969,Female,JANICE,197
1969,Female,JANINE,50
1969,Female,JANIS,25
1969,Female,JAQUELINE,7
1969,Female,JASMINE,7
1969,Female,JAYNE,11
1969,Female,JEAN,50
1969,Female,JEANETTE,53
1969,Female,JEANIE,7
1969,Female,JEANINE,10
1969,Female,JEANNE,24
1969,Female,JEANNETTE,17
1969,Female,JEANNIE,12
1969,Female,JEANNINE,13
1969,Female,JENIFER,10
1969,Female,JENNIE,8
1969,Female,JENNIFER,1334
1969,Female,JENNY,16
1969,Female,JESSICA,33
1969,Female,JILL,94
1969,Female,JILLIAN,26
1969,Female,JO,10
1969,Female,JOAN,67
1969,Female,JOANN,10
1969,Female,JO-ANN,31
1969,Female,JOANNA,62
1969,Female,JOANNE,305
1969,Female,JO-ANNE,48
1969,Female,JOCELYN,20
1969,Female,JODI,106
1969,Female,JODIE,30
1969,Female,JODI-LYNN,8
1969,Female,JODY,115
1969,Female,JOELLE,19
1969,Female,JOHANNA,22
1969,Female,JOHANNE,13
1969,Female,JOSEE,19
1969,Female,JOSEPHINE,48
1969,Female,JOSIE,9
1969,Female,JOY,35
1969,Female,JOYCE,41
1969,Female,JUANITA,21
1969,Female,JUDITH,100
1969,Female,JUDY,81
1969,Female,JULIA,158
1969,Female,JULIANA,13
1969,Female,JULIANNE,23
1969,Female,JULIE,571
1969,Female,JULIE-ANN,9
1969,Female,JULIET,6
1969,Female,JUNE,27
1969,Female,JUSTINE,12
1969,Female,KARA,34
1969,Female,KAREN,911
1969,Female,KARI,23
1969,Female,KARI-ANNE,6
1969,Female,KARIN,35
1969,Female,KARLA,21
1969,Female,KAROLYN,6
1969,Female,KARRI,10
1969,Female,KARRIE,12
1969,Female,KARYN,25
1969,Female,KATERINA,7
1969,Female,KATHARINE,45
1969,Female,KATHERINE,300
1969,Female,KATHLEEN,254
1969,Female,KATHRINE,11
1969,Female,KATHRYN,173
1969,Female,KATHY,66
1969,Female,KATIE,8
1969,Female,KATINA,6
1969,Female,KATRINA,24
1969,Female,KAY,7
1969,Female,KELLEY,31
1969,Female,KELLI,45
1969,Female,KELLIE,36
1969,Female,KELLY,701
1969,Female,KELLY-ANN,12
1969,Female,KELLY-ANNE,9
1969,Female,KENDRA,22
1969,Female,KERI,19
1969,Female,KERRI,70
1969,Female,KERRI-ANN,8
1969,Female,KERRIE,16
1969,Female,KERRI-LYNN,10
1969,Female,KERRY,113
1969,Female,KIM,112
1969,Female,KIMBERLEE,11
1969,Female,KIMBERLEY,439
1969,Female,KIMBERLEY-ANN,9
1969,Female,KIMBERLY,811
1969,Female,KIMBERLY-ANN,10
1969,Female,KIMBERLY-ANNE,6
1969,Female,KIRA,8
1969,Female,KIRSTEN,51
1969,Female,KRISTA,127
1969,Female,KRISTAL,7
1969,Female,KRISTEN,37
1969,Female,KRISTI,18
1969,Female,KRISTIN,48
1969,Female,KRISTINA,73
1969,Female,KRISTINE,102
1969,Female,KRISTY,13
1969,Female,KYLA,7
1969,Female,KYRA,7
1969,Female,LANA,52
1969,Female,LARA,71
1969,Female,LARISSA,15
1969,Female,LAURA,680
1969,Female,LAURA-LEE,14
1969,Female,LAUREEN,13
1969,Female,LAUREL,31
1969,Female,LAUREN,13
1969,Female,LAURETTA,8
1969,Female,LAURI,13
1969,Female,LAURIE,283
1969,Female,LAURIE-ANN,16
1969,Female,LAURIE-ANNE,8
1969,Female,LEA,10
1969,Female,LEAH,51
1969,Female,LEANN,14
1969,Female,LEANNA,7
1969,Female,LEANNE,174
1969,Female,LEE,54
1969,Female,LEEANN,18
1969,Female,LEE-ANN,33
1969,Female,LEEANNE,11
1969,Female,LEE-ANNE,16
1969,Female,LEESA,8
1969,Female,LEIGH,32
1969,Female,LEILA,6
1969,Female,LENA,19
1969,Female,LENORE,10
1969,Female,LEONA,22
1969,Female,LESA,7
1969,Female,LESIA,7
1969,Female,LESLEY,175
1969,Female,LESLIE,155
1969,Female,LIA,8
1969,Female,LIANA,11
1969,Female,LIANE,10
1969,Female,LIANNE,22
1969,Female,LIDIA,9
1969,Female,LIISA,12
1969,Female,LILIANA,11
1969,Female,LILLIAN,37
1969,Female,LILY,14
1969,Female,LINA,47
1969,Female,LINDA,495
1969,Female,LINDSAY,13
1969,Female,LINE,9
1969,Female,LISA,1782
1969,Female,LISE,47
1969,Female,LISSA,7
1969,Female,LIZA,36
1969,Female,LOIS,18
1969,Female,LORA,16
1969,Female,LOREDANA,14
1969,Female,LORELEI,6
1969,Female,LORENA,14
1969,Female,LORETTA,47
1969,Female,LORI,524
1969,Female,LORIANN,12
1969,Female,LORI-ANN,66
1969,Female,LORIANNE,7
1969,Female,LORI-ANNE,23
1969,Female,LORIE,33
1969,Female,LORNA,42
1969,Female,LORRAINE,112
1969,Female,LORRI,14
1969,Female,LORRIE,17
1969,Female,LOUISA,10
1969,Female,LOUISE,101
1969,Female,LUANA,6
1969,Female,LUANNE,8
1969,Female,LUCIA,83
1969,Female,LUCIE,15
1969,Female,LUCILLE,14
1969,Female,LUCY,32
1969,Female,LUISA,39
1969,Female,LYDIA,24
1969,Female,LYN,9
1969,Female,LYNDA,91
1969,Female,LYNE,18
1969,Female,LYNETTE,8
1969,Female,LYNN,171
1969,Female,LYNNE,73
1969,Female,MABEL,7
1969,Female,MADDALENA,7
1969,Female,MADELEINE,9
1969,Female,MADELINE,8
1969,Female,MALINDA,7
1969,Female,MANDY,12
1969,Female,MANON,25
1969,Female,MANUELA,9
1969,Female,MARA,10
1969,Female,MARCELLA,11
1969,Female,MARCIA,44
1969,Female,MARCIE,9
1969,Female,MARCY,10
1969,Female,MARGARET,230
1969,Female,MARGHERITA,9
1969,Female,MARGO,6
1969,Female,MARGUERITE,11
1969,Female,MARI,6
1969,Female,MARIA,536
1969,Female,MARIAN,16
1969,Female,MARIANNA,14
1969,Female,MARIANNE,53
1969,Female,MARIE,1362
1969,Female,MARIE-JOSEE,7
1969,Female,MARIELLA,7
1969,Female,MARIKA,7
1969,Female,MARILENA,11
1969,Female,MARILYN,71
1969,Female,MARINA,31
1969,Female,MARION,36
1969,Female,MARISA,47
1969,Female,MARJORIE,23
1969,Female,MARLA,34
1969,Female,MARLENE,67
1969,Female,MARLO,7
1969,Female,MARNI,18
1969,Female,MARNIE,66
1969,Female,MARSHA,15
1969,Female,MARTA,8
1969,Female,MARTHA,57
1969,Female,MARTINA,16
1969,Female,MARTINE,14
1969,Female,MARY,841
1969,Female,MARYANN,21
1969,Female,MARY-ANN,11
1969,Female,MARYANNE,10
1969,Female,MARY-ANNE,9
1969,Female,MARY-JANE,7
1969,Female,MARYLOU,6
1969,Female,MAURA,7
1969,Female,MAUREEN,115
1969,Female,MAXINE,11
1969,Female,MAY,9
1969,Female,MEGAN,30
1969,Female,MELANIE,181
1969,Female,MELINA,8
1969,Female,MELINDA,45
1969,Female,MELISSA,258
1969,Female,MELLISSA,6
1969,Female,MELODIE,12
1969,Female,MELODY,31
1969,Female,MEREDITH,27
1969,Female,MIA,10
1969,Female,MICHAELA,6
1969,Female,MICHELE,128
1969,Female,MICHELINA,12
1969,Female,MICHELINE,12
1969,Female,MICHELL,6
1969,Female,MICHELLE,1207
1969,Female,MILDRED,6
1969,Female,MILENA,7
1969,Female,MINDY,7
1969,Female,MIRA,6
1969,Female,MIRANDA,18
1969,Female,MIRELLA,18
1969,Female,MIRIAM,22
1969,Female,MOIRA,21
1969,Female,MOLLY,7
1969,Female,MONA,20
1969,Female,MONICA,122
1969,Female,MONIKA,22
1969,Female,MONIQUE,103
1969,Female,MURIEL,6
1969,Female,MYRA,8
1969,Female,MYRNA,10
1969,Female,NADIA,85
1969,Female,NADINE,57
1969,Female,NANCY,535
1969,Female,NANETTE,7
1969,Female,NAOMI,18
1969,Female,NATALIA,11
1969,Female,NATALIE,155
1969,Female,NATALINA,6
1969,Female,NATASHA,20
1969,Female,NATHALIE,76
1969,Female,NELLA,8
1969,Female,NICHOLE,7
1969,Female,NICOLA,19
1969,Female,NICOLE,326
1969,Female,NICOLETTE,9
1969,Female,NICOLINA,6
1969,Female,NIKI,9
1969,Female,NIKKI,6
1969,Female,NINA,20
1969,Female,NITA,7
1969,Female,NOELLE,15
1969,Female,NORA,20
1969,Female,NOREEN,10
1969,Female,NORMA,38
1969,Female,NOT,6
1969,Female,NUNZIA,6
1969,Female,OLGA,21
1969,Female,ORNELLA,11
1969,Female,PAIGE,10
1969,Female,PALMA,6
1969,Female,PAMALA,7
1969,Female,PAMELA,403
1969,Female,PANAGIOTA,12
1969,Female,PAOLA,43
1969,Female,PASQUALINA,9
1969,Female,PATRICA,10
1969,Female,PATRICE,6
1969,Female,PATRICIA,599
1969,Female,PATRIZIA,48
1969,Female,PATSY,8
1969,Female,PATTI,30
1969,Female,PATTY,8
1969,Female,PAULA,249
1969,Female,PAULETTE,18
1969,Female,PAULINE,88
1969,Female,PEARL,7
1969,Female,PEGGY,47
1969,Female,PENELOPE,25
1969,Female,PENNY,102
1969,Female,PETRA,15
1969,Female,PETRINA,6
1969,Female,PHYLLIS,27
1969,Female,PINA,22
1969,Female,PORTIA,6
1969,Female,PRISCILLA,11
1969,Female,RACHAEL,16
1969,Female,RACHEL,143
1969,Female,RACHELLE,43
1969,Female,RAFFAELA,7
1969,Female,RAMONA,9
1969,Female,RAQUEL,10
1969,Female,REBECCA,155
1969,Female,RENA,9
1969,Female,RENATA,12
1969,Female,RENE,12
1969,Female,RENEE,84
1969,Female,RENÉE,7
1969,Female,RHONDA,213
1969,Female,RINA,15
1969,Female,RITA,97
1969,Female,ROBERTA,50
1969,Female,ROBIN,159
1969,Female,ROBYN,60
1969,Female,ROCHELLE,27
1969,Female,RONDA,31
1969,Female,ROSA,71
1969,Female,ROSALIA,10
1969,Female,ROSALIE,9
1969,Female,ROSALIND,7
1969,Female,ROSAMARIA,7
1969,Female,ROSANNA,40
1969,Female,ROSANNE,36
1969,Female,ROSARIA,23
1969,Female,ROSE,52
1969,Female,ROSEANN,7
1969,Female,ROSEMARIE,22
1969,Female,ROSEMARY,48
1969,Female,ROSETTA,16
1969,Female,ROSINA,8
1969,Female,ROSMARIE,8
1969,Female,ROSSANA,9
1969,Female,ROXANE,30
1969,Female,ROXANNE,46
1969,Female,RUBY,16
1969,Female,RUTH,81
1969,Female,SABINA,9
1969,Female,SABRINA,37
1969,Female,SALLY,29
1969,Female,SAMANTHA,108
1969,Female,SANDI,21
1969,Female,SANDRA,704
1969,Female,SANDY,23
1969,Female,SARA,84
1969,Female,SARAH,207
1969,Female,SELENA,6
1969,Female,SELINA,6
1969,Female,SERENA,21
1969,Female,SHANA,7
1969,Female,SHANI,8
1969,Female,SHANNON,265
1969,Female,SHARI,64
1969,Female,SHARLENE,21
1969,Female,SHARON,333
1969,Female,SHARRON,14
1969,Female,SHAUNA,23
1969,Female,SHAWN,13
1969,Female,SHAWNA,44
1969,Female,SHEENA,15
1969,Female,SHEILA,173
1969,Female,SHELAGH,15
1969,Female,SHELLEY,336
1969,Female,SHELLIE,6
1969,Female,SHELLY,105
1969,Female,SHERI,219
1969,Female,SHERIE,6
1969,Female,SHERI-LYNN,10
1969,Female,SHERRI,127
1969,Female,SHERRIE,9
1969,Female,SHERRI-LYNN,9
1969,Female,SHERRY,201
1969,Female,SHERRY-ANN,6
1969,Female,SHERYL,81
1969,Female,SHIRLEY,83
1969,Female,SHONA,8
1969,Female,SILVANA,30
1969,Female,SILVIA,26
1969,Female,SIMONE,26
1969,Female,SIOBHAN,10
1969,Female,SOFIA,11
1969,Female,SONIA,72
1969,Female,SONJA,26
1969,Female,SONYA,76
1969,Female,SOPHIA,34
1969,Female,SOPHIE,23
1969,Female,STACEY,172
1969,Female,STACIE,10
1969,Female,STACY,59
1969,Female,STAVROULA,8
1969,Female,STEFANIA,11
1969,Female,STEFANIE,16
1969,Female,STELLA,26
1969,Female,STEPHANIE,355
1969,Female,SUE,11
1969,Female,SUSAN,977
1969,Female,SUSANA,8
1969,Female,SUSANNA,21
1969,Female,SUSANNAH,8
1969,Female,SUSANNE,108
1969,Female,SUSIE,11
1969,Female,SUSY,20
1969,Female,SUZAN,13
1969,Female,SUZANA,10
1969,Female,SUZANNE,267
1969,Female,SUZETTE,7
1969,Female,SUZY,11
1969,Female,SYLVIA,69
1969,Female,SYLVIE,63
1969,Female,TABATHA,11
1969,Female,TABITHA,11
1969,Female,TAMARA,227
1969,Female,TAMI,15
1969,Female,TAMMI,16
1969,Female,TAMMIE,30
1969,Female,TAMMY,1061
1969,Female,TAMMY-LEE,8
1969,Female,TAMMY-LYNN,11
1969,Female,TAMRA,10
1969,Female,TANIA,84
1969,Female,TANJA,16
1969,Female,TANYA,238
1969,Female,TARA,174
1969,Female,TARA-LEE,6
1969,Female,TEENA,19
1969,Female,TENA,8
1969,Female,TERESA,264
1969,Female,TERI,19
1969,Female,TERRI,86
1969,Female,TERRIE,8
1969,Female,TERRI-LYNN,15
1969,Female,TERRY,53
1969,Female,THEA,6
1969,Female,THEODORA,9
1969,Female,THERESA,157
1969,Female,THERESE,13
1969,Female,THERESSA,12
1969,Female,TIFFANY,20
1969,Female,TINA,358
1969,Female,TIZIANA,11
1969,Female,TOBI,12
1969,Female,TOBY,8
1969,Female,TONI,12
1969,Female,TONIA,13
1969,Female,TONYA,32
1969,Female,TRACEY,420
1969,Female,TRACI,28
1969,Female,TRACIE,20
1969,Female,TRACY,746
1969,Female,TRACY-LYNN,9
1969,Female,TREENA,23
1969,Female,TRICIA,79
1969,Female,TRINA,37
1969,Female,TRISHA,28
1969,Female,TRUDY,26
1969,Female,URSULA,15
1969,Female,VALARIE,6
1969,Female,VALERIE,121
1969,Female,VANDA,6
1969,Female,VANESSA,69
1969,Female,VANIA,6
1969,Female,VASILIKI,17
1969,Female,VERA,20
1969,Female,VERNA,14
1969,Female,VERONICA,59
1969,Female,VESNA,9
1969,Female,VICKI,76
1969,Female,VICKIE,14
1969,Female,VICKY,31
1969,Female,VICTORIA,157
1969,Female,VIKKI,12
1969,Female,VINCENZA,21
1969,Female,VIOLA,6
1969,Female,VIOLET,14
1969,Female,VIRGINIA,58
1969,Female,VITA,7
1969,Female,VITTORIA,15
1969,Female,VIVIAN,16
1969,Female,WANDA,81
1969,Female,WENDI,15
1969,Female,WENDY,394
1969,Female,WILMA,9
1969,Female,YOLANDA,14
1969,Female,YOLANDE,6
1969,Female,YVETTE,28
1969,Female,YVONNE,110
1969,Female,ZOE,11
1970,Female,ABIGAIL,7
1970,Female,ADA,8
1970,Female,ADELE,22
1970,Female,ADELINA,8
1970,Female,ADRIANA,27
1970,Female,ADRIENNE,52
1970,Female,AGNES,9
1970,Female,AILEEN,14
1970,Female,AIMEE,22
1970,Female,ALANA,43
1970,Female,ALANNA,13
1970,Female,ALBA,6
1970,Female,ALEKSANDRA,6
1970,Female,ALEXANDRA,68
1970,Female,ALEXANDRIA,6
1970,Female,ALEXIS,8
1970,Female,ALICE,38
1970,Female,ALICIA,20
1970,Female,ALIDA,7
1970,Female,ALINE,12
1970,Female,ALISA,17
1970,Female,ALISON,171
1970,Female,ALISSA,7
1970,Female,ALLISON,118
1970,Female,ALLYSON,20
1970,Female,ALMA,7
1970,Female,ALYSON,12
1970,Female,ALYSSA,10
1970,Female,AMANDA,129
1970,Female,AMBER,35
1970,Female,AMELIA,15
1970,Female,AMY,145
1970,Female,ANA,28
1970,Female,ANASTASIA,33
1970,Female,ANDREA,432
1970,Female,ANDRIA,6
1970,Female,ANGEL,22
1970,Female,ANGELA,654
1970,Female,ANGELE,13
1970,Female,ANGELICA,7
1970,Female,ANGELINA,34
1970,Female,ANGELINE,6
1970,Female,ANGELIQUE,23
1970,Female,ANGIE,8
1970,Female,ANIK,7
1970,Female,ANISSA,6
1970,Female,ANITA,131
1970,Female,ANN,151
1970,Female,ANNA,268
1970,Female,ANNAMARIA,9
1970,Female,ANNA-MARIA,6
1970,Female,ANNE,189
1970,Female,ANNE-MARIE,39
1970,Female,ANNETTE,113
1970,Female,ANNIE,22
1970,Female,ANNMARIE,9
1970,Female,ANN-MARIE,26
1970,Female,ANTOINETTE,12
1970,Female,ANTONELLA,39
1970,Female,ANTONIA,17
1970,Female,ANTONIETTA,52
1970,Female,ANTONINA,14
1970,Female,APRIL,104
1970,Female,ARLENE,41
1970,Female,ASHLEY,6
1970,Female,ASSUNTA,16
1970,Female,ASTRID,6
1970,Female,AUDRA,14
1970,Female,AUDREY,42
1970,Female,BABY,187
1970,Female,BARBARA,386
1970,Female,BARBARA-ANN,9
1970,Female,BARBRA,16
1970,Female,BEATRICE,13
1970,Female,BECKY,20
1970,Female,BELINDA,33
1970,Female,BERNADETTE,24
1970,Female,BERNADINE,6
1970,Female,BERNICE,24
1970,Female,BESSIE,6
1970,Female,BETH,34
1970,Female,BETHANY,11
1970,Female,BETTINA,9
1970,Female,BETTY,54
1970,Female,BEVERLEY,30
1970,Female,BEVERLY,84
1970,Female,BOBBI,22
1970,Female,BOBBIE,6
1970,Female,BOBBIE-JO,8
1970,Female,BOBBI-JO,9
1970,Female,BONITA,8
1970,Female,BONNIE,178
1970,Female,BRANDI,6
1970,Female,BRENDA,389
1970,Female,BRIDGET,17
1970,Female,BRIGETTE,12
1970,Female,BRIGITTE,34
1970,Female,BROOKE,6
1970,Female,BRUNA,6
1970,Female,CAMILLA,8
1970,Female,CAMILLE,18
1970,Female,CANDACE,51
1970,Female,CANDICE,29
1970,Female,CANDY,11
1970,Female,CARA,21
1970,Female,CAREY,14
1970,Female,CARI,7
1970,Female,CARIN,6
1970,Female,CARLA,86
1970,Female,CARMELA,41
1970,Female,CARMELINA,19
1970,Female,CARMEN,45
1970,Female,CAROL,214
1970,Female,CAROLANN,6
1970,Female,CAROL-ANN,6
1970,Female,CAROLE,78
1970,Female,CAROLINA,12
1970,Female,CAROLINE,104
1970,Female,CAROLYN,244
1970,Female,CAROLYNN,9
1970,Female,CARRIE,201
1970,Female,CARRIE-ANN,9
1970,Female,CARRIE-ANNE,15
1970,Female,CARRIE-LYNN,6
1970,Female,CASSANDRA,44
1970,Female,CATERINA,46
1970,Female,CATHARINE,81
1970,Female,CATHERINE,474
1970,Female,CATHRYN,6
1970,Female,CATHY,83
1970,Female,CATRINA,6
1970,Female,CECILIA,13
1970,Female,CELESTE,6
1970,Female,CELIA,10
1970,Female,CELINE,15
1970,Female,CHANDRA,7
1970,Female,CHANTAL,127
1970,Female,CHANTALE,16
1970,Female,CHANTEL,9
1970,Female,CHANTELLE,17
1970,Female,CHARLENE,148
1970,Female,CHARLOTTE,52
1970,Female,CHARMAINE,33
1970,Female,CHERI,22
1970,Female,CHERIE,46
1970,Female,CHERYL,333
1970,Female,CHRISTA,29
1970,Female,CHRISTENE,6
1970,Female,CHRISTIE,13
1970,Female,CHRISTINA,285
1970,Female,CHRISTINE,882
1970,Female,CHRISTY,26
1970,Female,CINDY,293
1970,Female,CINZIA,11
1970,Female,CLAIRE,39
1970,Female,CLARA,13
1970,Female,CLARE,6
1970,Female,CLAUDETTE,25
1970,Female,CLAUDIA,59
1970,Female,CLAUDINE,14
1970,Female,COLEEN,7
1970,Female,COLETTE,24
1970,Female,COLLEEN,216
1970,Female,COLLETTE,7
1970,Female,CONCETTA,22
1970,Female,CONCETTINA,8
1970,Female,CONNIE,132
1970,Female,CONSTANCE,32
1970,Female,COREY,6
1970,Female,CORI,9
1970,Female,CORINA,15
1970,Female,CORINNA,20
1970,Female,CORINNE,43
1970,Female,CORRIE,13
1970,Female,CORRINA,8
1970,Female,CORRINE,11
1970,Female,CORRY,12
1970,Female,CORY,6
1970,Female,CRISTINA,26
1970,Female,CRISTINE,6
1970,Female,CRYSTAL,85
1970,Female,CYNTHIA,323
1970,Female,DALE,14
1970,Female,DANA,122
1970,Female,DANIELA,45
1970,Female,DANIELLA,6
1970,Female,DANIELLE,99
1970,Female,DANNA,6
1970,Female,DAPHNE,15
1970,Female,DARA,6
1970,Female,DARCY,8
1970,Female,DARLA,15
1970,Female,DARLENE,185
1970,Female,DAWN,295
1970,Female,DAWNA,12
1970,Female,DAWNE,11
1970,Female,DAWN-MARIE,6
1970,Female,DAYNA,18
1970,Female,DEANA,19
1970,Female,DEANNA,138
1970,Female,DEANNE,20
1970,Female,DEBBIE,111
1970,Female,DEBORA,25
1970,Female,DEBORAH,424
1970,Female,DEBRA,219
1970,Female,DEENA,8
1970,Female,DEIDRE,10
1970,Female,DEIRDRE,13
1970,Female,DELIA,7
1970,Female,DELORES,12
1970,Female,DENA,8
1970,Female,DENISE,346
1970,Female,DESIREE,8
1970,Female,DESPINA,13
1970,Female,DIANA,178
1970,Female,DIANE,232
1970,Female,DIANNA,24
1970,Female,DIANNE,77
1970,Female,DIMITRA,16
1970,Female,DINA,33
1970,Female,DIONE,10
1970,Female,DIONNE,16
1970,Female,DOLORES,14
1970,Female,DOMENICA,11
1970,Female,DOMINIQUE,10
1970,Female,DONNA,351
1970,Female,DORA,11
1970,Female,DOREEN,20
1970,Female,DORIS,28
1970,Female,DOROTHY,53
1970,Female,EDITH,19
1970,Female,EDNA,10
1970,Female,EILEEN,28
1970,Female,EKATERINI,7
1970,Female,ELAINE,116
1970,Female,ELANA,9
1970,Female,ELEANOR,17
1970,Female,ELENA,32
1970,Female,ELENI,9
1970,Female,ELISA,27
1970,Female,ELISABETH,23
1970,Female,ELISABETTA,15
1970,Female,ELISE,11
1970,Female,ELISSA,9
1970,Female,ELIZABETH,509
1970,Female,ELIZEBETH,6
1970,Female,ELLEN,45
1970,Female,ELSIE,9
1970,Female,ELVIRA,11
1970,Female,EMILIA,13
1970,Female,EMILIE,6
1970,Female,EMILY,43
1970,Female,EMMA,25
1970,Female,ENZA,8
1970,Female,ERICA,53
1970,Female,ERIKA,36
1970,Female,ERIN,150
1970,Female,ERINN,6
1970,Female,ERMINIA,9
1970,Female,ESTHER,32
1970,Female,EUGENIA,9
1970,Female,EUNICE,6
1970,Female,EVA,49
1970,Female,EVAGELIA,6
1970,Female,EVELYN,26
1970,Female,FAITH,10
1970,Female,FATIMA,14
1970,Female,FAYE,15
1970,Female,FELICIA,16
1970,Female,FEMALE,9
1970,Female,FERNANDA,6
1970,Female,FILOMENA,24
1970,Female,FIONA,53
1970,Female,FLORA,6
1970,Female,FLORENCE,11
1970,Female,FOTINI,6
1970,Female,FRANCA,28
1970,Female,FRANCE,14
1970,Female,FRANCES,51
1970,Female,FRANCESCA,27
1970,Female,FRANCINE,37
1970,Female,FRANCIS,6
1970,Female,GABRIELA,9
1970,Female,GABRIELLA,13
1970,Female,GABRIELLE,14
1970,Female,GAIL,71
1970,Female,GAYLE,35
1970,Female,GENEVIEVE,33
1970,Female,GEORGETTE,7
1970,Female,GEORGIA,28
1970,Female,GEORGINA,38
1970,Female,GERALDINE,32
1970,Female,GIANNA,7
1970,Female,GILLIAN,41
1970,Female,GINA,59
1970,Female,GINETTE,25
1970,Female,GIOVANNA,52
1970,Female,GISELE,13
1970,Female,GISELLA,7
1970,Female,GISELLE,22
1970,Female,GIULIA,6
1970,Female,GIUSEPPINA,73
1970,Female,GLENDA,21
1970,Female,GLORIA,56
1970,Female,GRACE,35
1970,Female,GRAZIA,12
1970,Female,GRAZIELLA,15
1970,Female,GWEN,10
1970,Female,GWENDOLEN,6
1970,Female,GWENDOLYN,15
1970,Female,HANNAH,10
1970,Female,HAYLEY,6
1970,Female,HEATHER,667
1970,Female,HEIDI,103
1970,Female,HELEN,155
1970,Female,HELENA,20
1970,Female,HELENE,9
1970,Female,HILARY,26
1970,Female,HILDA,8
1970,Female,HILLARY,11
1970,Female,HOLLY,103
1970,Female,HOPE,13
1970,Female,IDA,16
1970,Female,INFANT,11
1970,Female,INGRID,36
1970,Female,IOLANDA,7
1970,Female,IRENE,70
1970,Female,ISABEL,11
1970,Female,ISABELLA,8
1970,Female,ISABELLE,15
1970,Female,IVANA,12
1970,Female,JACKIE,15
1970,Female,JACQUELINE,377
1970,Female,JACQUELYN,11
1970,Female,JAMIE,13
1970,Female,JAN,7
1970,Female,JANA,34
1970,Female,JANE,108
1970,Female,JANELLE,6
1970,Female,JANET,259
1970,Female,JANETTE,15
1970,Female,JANEY,13
1970,Female,JANICE,200
1970,Female,JANIE,11
1970,Female,JANINE,69
1970,Female,JANIS,29
1970,Female,JANNA,6
1970,Female,JAQUELINE,7
1970,Female,JASMINE,9
1970,Female,JAYNE,16
1970,Female,JEAN,64
1970,Female,JEANETTE,63
1970,Female,JEANINE,12
1970,Female,JEANNE,18
1970,Female,JEANNETTE,18
1970,Female,JEANNIE,23
1970,Female,JEANNINE,17
1970,Female,JENIFER,12
1970,Female,JENNIFER,1781
1970,Female,JENNY,40
1970,Female,JESSICA,55
1970,Female,JESSIE,11
1970,Female,JEWEL,6
1970,Female,JILL,105
1970,Female,JILLIAN,23
1970,Female,JO ANN,7
1970,Female,JO ANNE,10
1970,Female,JOAN,39
1970,Female,JOANN,15
1970,Female,JO-ANN,19
1970,Female,JOANNA,95
1970,Female,JO-ANNA,6
1970,Female,JOANNE,350
1970,Female,JO-ANNE,55
1970,Female,JOCELYN,29
1970,Female,JOCELYNE,12
1970,Female,JODI,148
1970,Female,JODIE,53
1970,Female,JODI-LYNN,9
1970,Female,JODY,136
1970,Female,JODY-LYNN,7
1970,Female,JOELLE,21
1970,Female,JOHANNA,22
1970,Female,JOHANNE,17
1970,Female,JOSEE,34
1970,Female,JOSÉE,9
1970,Female,JOSEPHINE,43
1970,Female,JOSIE,8
